   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82
          60 1.2045e-010 2.9115e-010 5.4289e-009 1.6194e-007 1.4037e-008 5.2276e-011 1.1026e-005 5.3037e-010 3.3741e-010 5.2611e-010 2.4867e-006 4.0822e-010 7.5033e-011 4.3999e-013 1.0678e-009 8.8472e-008 5.5347e-011 1.5826e-009 5.5157e-010 1.7260e-004 9.4687e-010 1.1829e-009 1.0458e-009 3.0038e-009 9.0400e-004 9.0287e-008 1.2856e-007 1.0019e-006 1.6032e-005 7.9463e-004 3.6749e-006 4.8578e-006 2.7299e-004 2.0597e-003 4.6761e-003 9.2652e-003 1.5867e-002 2.0767e-002 2.0373e-002 1.4879e-002 7.3328e-003 1.5762e-003 5.3704e-005 2.2543e-003 5.5872e-003 7.2633e-003 6.1273e-003 3.2596e-003 7.5329e-004 1.6737e-005 9.2974e-004 2.1936e-003 2.6233e-003 1.8390e-003 5.6069e-004 7.8326e-008 5.6934e-004 1.8651e-003 3.8572e-003 5.7422e-003 7.2355e-003 1.0766e-002 1.2927e-002 2.7326e-002 7.6877e-001 2.3113e-003 6.8818e-003 6.4902e-003 5.0072e-003 3.8130e-003 2.0219e-003 7.9279e-004 3.0090e-004 4.1690e-005 3.7043e-006 5.9524e-005 1.0714e-004 1.0312e-004 8.1347e-005 5.2568e-005 2.5541e-005 1.0281e-005 2.9272e-006
          61 1.1260e-010 2.4946e-010 6.1742e-009 1.3141e-007 2.0377e-008 2.9653e-009 7.8216e-006 6.9000e-010 1.9880e-010 4.9083e-011 4.3195e-006 3.2971e-010 5.3493e-012 1.8202e-012 3.0618e-010 1.3394e-006 6.2474e-010 2.1180e-010 1.4997e-009 1.7820e-004 5.5455e-012 3.8663e-010 7.7917e-010 1.0725e-009 6.2768e-004 6.8300e-008 1.2333e-007 1.1197e-006 2.1488e-005 1.0760e-003 2.8662e-006 9.7628e-007 1.3980e-005 4.8305e-004 1.9476e-003 5.3017e-003 1.1181e-002 1.7286e-002 1.9971e-002 1.7651e-002 1.1543e-002 4.7453e-003 5.6904e-004 3.8773e-004 2.9980e-003 5.8260e-003 6.6667e-003 5.0424e-003 2.3337e-003 3.6659e-004 1.0529e-004 1.1452e-003 2.2604e-003 2.4820e-003 1.6090e-003 4.3922e-004 4.4453e-006 5.8663e-004 1.8416e-003 3.8313e-003 5.5549e-003 7.3834e-003 1.1126e-002 1.4200e-002 3.3414e-002 7.7346e-001 9.9159e-004 4.8901e-003 5.8435e-003 4.5269e-003 3.7284e-003 2.2523e-003 9.6881e-004 4.0225e-004 1.0471e-004 1.8367e-006 2.8367e-005 7.5987e-005 9.3838e-005 8.5278e-005 5.9678e-005 3.4918e-005 1.8045e-005
          62 1.1152e-010 2.2693e-010 7.2128e-009 1.1478e-007 2.8890e-008 1.0240e-008 5.9931e-006 2.0163e-010 1.9452e-011 1.4858e-010 1.7008e-006 4.8844e-011 4.5131e-011 3.9506e-011 4.1780e-011 2.6739e-006 5.6890e-010 2.3912e-010 4.9176e-010 1.8338e-004 4.1076e-010 5.3638e-011 1.4230e-010 5.4286e-010 4.6883e-004 5.6718e-008 1.2082e-007 1.0523e-006 2.5085e-005 1.3868e-003 4.3132e-006 4.5040e-006 9.6383e-006 5.6097e-005 7.4436e-004 3.0034e-003 7.8270e-003 1.4115e-002 1.8770e-002 1.9310e-002 1.5355e-002 8.8019e-003 2.8378e-003 8.6496e-005 9.4409e-004 3.7075e-003 5.9542e-003 6.0716e-003 4.1321e-003 1.6435e-003 1.4987e-004 2.2543e-004 1.2869e-003 2.2039e-003 2.2549e-003 1.3566e-003 3.1926e-004 1.4337e-005 5.8906e-004 1.7895e-003 3.7368e-003 5.2890e-003 7.5043e-003 1.1210e-002 1.5627e-002 3.8189e-002 7.7151e-001 3.7022e-004 3.2850e-003 5.1240e-003 4.1493e-003 3.4875e-003 2.4447e-003 1.1334e-003 5.0461e-004 1.7825e-004 2.3287e-005 6.9410e-006 4.7958e-005 7.3453e-005 8.0207e-005 6.4491e-005 4.0584e-005
          63 1.1439e-010 2.1370e-010 8.5513e-009 1.0527e-007 4.0334e-008 1.9467e-008 4.8372e-006 3.3947e-011 5.7000e-011 5.1907e-010 3.0522e-008 4.6644e-011 4.7448e-011 8.8434e-011 5.8076e-010 8.0407e-007 4.2296e-011 8.8570e-010 5.5255e-011 1.7555e-004 2.6394e-010 3.4038e-010 1.1307e-010 6.9583e-010 3.7185e-004 5.3515e-008 1.1541e-007 9.1223e-007 2.6705e-005 1.6936e-003 7.9637e-006 3.9446e-006 3.5880e-005 8.6609e-007 2.4061e-004 1.6380e-003 5.3419e-003 1.1201e-002 1.6922e-002 1.9861e-002 1.8468e-002 1.3200e-002 6.5296e-003 1.5371e-003 1.0069e-005 1.5845e-003 4.2916e-003 5.9776e-003 5.5421e-003 3.4490e-003 1.1952e-003 5.4723e-005 3.1793e-004 1.3410e-003 2.0974e-003 2.0213e-003 1.1568e-003 2.4128e-004 2.3100e-005 5.7746e-004 1.7293e-003 3.5936e-003 5.0231e-003 7.7089e-003 1.1251e-002 1.7889e-002 4.4246e-002 7.6304e-001 2.0611e-005 1.9404e-003 4.1407e-003 3.7918e-003 3.1588e-003 2.5161e-003 1.3434e-003 6.0963e-004 2.6580e-004 7.3154e-005 2.8751e-007 2.1482e-005 4.8995e-005 6.5513e-005 6.1613e-005
          64 1.1812e-010 2.0193e-010 1.0074e-008 9.8338e-008 5.4907e-008 2.9415e-008 3.9853e-006 5.1024e-010 2.9827e-010 3.7062e-010 2.1905e-006 2.6889e-010 4.8165e-011 2.5756e-011 6.9782e-010 2.0772e-007 1.8003e-010 5.4846e-010 6.2904e-010 1.6009e-004 1.4252e-011 9.2452e-011 6.3778e-010 4.2142e-010 3.0721e-004 4.6965e-008 9.5898e-008 7.6486e-007 2.6412e-005 1.9423e-003 1.4287e-005 9.6118e-007 3.6624e-005 2.3660e-005 5.7465e-005 8.2876e-004 3.4547e-003 8.4435e-003 1.4435e-002 1.9120e-002 2.0371e-002 1.7268e-002 1.1121e-002 4.7269e-003 7.2847e-004 1.8304e-004 2.2009e-003 4.7319e-003 5.9460e-003 5.1358e-003 2.9911e-003 9.3524e-004 1.9432e-005 3.7247e-004 1.3257e-003 1.9882e-003 1.8553e-003 1.0440e-003 2.2314e-004 1.4229e-005 4.8067e-004 1.5726e-003 3.3389e-003 4.7489e-003 7.9605e-003 1.1469e-002 2.1176e-002 5.4472e-002 7.4673e-001 2.9321e-004 9.0819e-004 2.8764e-003 3.3234e-003 2.8044e-003 2.4481e-003 1.5504e-003 7.6347e-004 3.5533e-004 1.5402e-004 2.0735e-005 3.4052e-006 2.4357e-005 4.2447e-005
          65 1.1883e-010 1.8470e-010 1.1470e-008 9.0366e-008 7.1393e-008 3.8386e-008 3.2319e-006 7.0643e-010 3.9476e-010 2.2599e-011 3.5059e-006 2.9619e-010 6.0764e-011 3.4151e-011 2.0430e-010 2.0765e-006 4.8116e-010 3.6831e-011 4.0315e-010 1.4969e-004 5.4220e-012 5.8397e-012 4.1531e-010 1.6658e-011 2.5813e-004 3.0078e-008 6.2348e-008 6.0220e-007 2.4202e-005 2.0539e-003 2.2644e-005 4.2051e-007 1.6023e-005 2.7626e-005 8.1237e-006 3.7437e-004 2.0403e-003 5.8507e-003 1.1361e-002 1.6918e-002 2.0394e-002 1.9996e-002 1.5614e-002 9.1165e-003 3.3033e-003 2.6948e-004 4.8200e-004 2.7379e-003 5.0524e-003 5.8878e-003 4.8388e-003 2.6876e-003 7.8929e-004 9.1206e-006 3.8477e-004 1.2839e-003 1.8965e-003 1.7781e-003 1.0193e-003 2.4352e-004 2.8486e-006 3.6093e-004 1.3649e-003 2.9873e-003 4.4707e-003 8.1414e-003 1.1937e-002 2.5157e-002 7.1843e-002 7.2154e-001 2.2228e-003 2.2081e-004 1.6362e-003 2.6218e-003 2.4498e-003 2.2413e-003 1.6830e-003 9.6040e-004 4.6291e-004 2.4894e-004 8.1210e-005 3.7147e-006 5.7886e-006
          66 1.1292e-010 1.5798e-010 1.2291e-008 7.9092e-008 8.6731e-008 4.4068e-008 2.4933e-006 2.3990e-010 1.6574e-010 1.2208e-010 1.3372e-006 8.7162e-011 4.3884e-011 2.4170e-010 1.0806e-011 1.8902e-006 2.2002e-010 6.9621e-011 4.6933e-012 1.5211e-004 2.3723e-013 3.9008e-012 1.3479e-013 9.4316e-010 2.1594e-004 1.1998e-008 2.8931e-008 4.0498e-007 2.0130e-005 1.9611e-003 3.0441e-005 6.6993e-006 2.4756e-007 8.4862e-006 7.4927e-007 1.4790e-004 1.0590e-003 3.5992e-003 8.0110e-003 1.3447e-002 1.8230e-002 2.0362e-002 1.8591e-002 1.3475e-002 7.1756e-003 2.1758e-003 4.8773e-005 8.3804e-004 3.1793e-003 5.2428e-003 5.7641e-003 4.5582e-003 2.4580e-003 6.9202e-004 4.3499e-006 3.8191e-004 1.2440e-003 1.8301e-003 1.7458e-003 1.0544e-003 3.0534e-004 2.8647e-006 2.2603e-004 1.1192e-003 2.5442e-003 4.1842e-003 8.0713e-003 1.2585e-002 2.8938e-002 9.8455e-002 6.8854e-001 6.4494e-003 5.6506e-006 7.1139e-004 1.7671e-003 2.0225e-003 1.9803e-003 1.6591e-003 1.1455e-003 5.9557e-004 3.4222e-004 1.6750e-004 3.9278e-005
          67 9.9886e-011 1.2396e-010 1.2253e-008 6.4900e-008 9.7614e-008 4.4953e-008 1.7972e-006 1.4323e-011 1.1249e-012 3.4461e-010 3.2551e-008 6.1105e-012 5.2561e-013 2.4649e-010 2.5123e-010 1.4007e-007 4.7341e-015 1.6507e-010 1.0958e-010 1.6499e-004 1.7337e-013 6.6726e-011 3.9697e-010 1.2055e-009 1.7885e-004 3.1772e-009 8.3470e-009 2.0962e-007 1.4900e-005 1.6774e-003 3.4707e-005 1.9578e-005 1.3292e-005 1.3460e-006 1.1307e-006 5.3536e-005 4.7188e-004 1.9237e-003 4.9679e-003 9.4861e-003 1.4481e-002 1.8249e-002 1.9076e-002 1.6354e-002 1.1064e-002 5.3359e-003 1.2794e-003 3.2651e-006 1.2178e-003 3.5210e-003 5.2840e-003 5.5199e-003 4.1955e-003 2.1802e-003 5.8157e-004 6.2007e-007 3.9519e-004 1.2294e-003 1.8111e-003 1.7538e-003 1.1055e-003 3.7616e-004 2.5024e-005 1.2319e-004 8.8637e-004 2.0820e-003 3.9053e-003 7.6687e-003 1.3354e-002 3.1675e-002 1.3191e-001 6.5303e-001 1.1836e-002 4.3208e-004 1.8902e-004 1.0125e-003 1.5184e-003 1.6771e-003 1.5402e-003 1.2152e-003 7.2601e-004 4.3580e-004 2.4647e-004
          68 8.3096e-011 8.9601e-011 1.1511e-008 5.0397e-008 1.0331e-007 4.1726e-008 1.2189e-006 4.0197e-010 2.2878e-010 2.2397e-010 1.7677e-006 1.4371e-010 7.1471e-011 2.7069e-011 3.4503e-010 6.2693e-007 1.2395e-010 1.0905e-010 8.9133e-011 1.7784e-004 7.6253e-011 1.5775e-010 5.6644e-010 1.6916e-010 1.4906e-004 1.3050e-009 8.3339e-010 7.6553e-008 9.8279e-006 1.3062e-003 3.4799e-005 3.4087e-005 5.7803e-005 3.4270e-005 7.3944e-006 2.1767e-005 1.8194e-004 8.9266e-004 2.7211e-003 5.9961e-003 1.0384e-002 1.4713e-002 1.7379e-002 1.7119e-002 1.3798e-002 8.6555e-003 3.6927e-003 6.1985e-004 1.0459e-004 1.6170e-003 3.7853e-003 5.1988e-003 5.1376e-003 3.7451e-003 1.8503e-003 4.4292e-004 1.6104e-006 4.3898e-004 1.2389e-003 1.7777e-003 1.7269e-003 1.1281e-003 4.3638e-004 6.0142e-005 6.3514e-005 7.0149e-004 1.6811e-003 3.7001e-003 7.1136e-003 1.4010e-002 3.3680e-002 1.6570e-001 6.2103e-001 1.6564e-002 1.3889e-003 2.9900e-006 5.1538e-004 1.0415e-003 1.3445e-003 1.3685e-003 1.2022e-003 7.9924e-004 5.1214e-004
          69 6.6633e-011 6.0591e-011 1.0474e-008 3.7928e-008 1.0588e-007 3.6415e-008 7.9362e-007 6.5949e-010 5.2149e-010 2.0614e-011 3.0121e-006 2.3945e-010 2.5369e-010 8.7172e-011 1.8115e-010 1.9110e-006 1.6614e-010 5.3162e-011 7.8320e-013 1.7982e-004 4.2705e-010 5.9306e-012 1.3938e-010 1.8601e-010 1.2831e-004 1.8474e-009 1.9106e-010 1.6953e-008 5.9026e-006 9.5459e-004 3.2261e-005 4.5752e-005 1.1845e-004 1.0716e-004 2.6522e-005 1.4283e-005 6.3752e-005 3.6161e-004 1.3369e-003 3.4707e-003 6.8979e-003 1.1024e-002 1.4607e-002 1.6221e-002 1.5041e-002 1.1336e-002 6.5002e-003 2.3537e-003 2.0161e-004 3.3601e-004 2.0416e-003 4.0009e-003 5.0559e-003 4.7079e-003 3.2407e-003 1.4966e-003 2.9759e-004 1.5541e-005 5.0545e-004 1.2868e-003 1.7755e-003 1.7008e-003 1.1218e-003 4.6947e-004 9.3598e-005 3.7518e-005 5.6945e-004 1.4062e-003 3.5296e-003 6.6769e-003 1.4343e-002 3.5882e-002 1.9473e-001 5.9382e-001 2.0615e-002 2.4493e-003 8.1299e-005 2.0939e-004 6.9850e-004 1.0334e-003 1.1710e-003 1.1383e-003 8.3195e-004
          70 5.2291e-011 3.8328e-011 9.4034e-009 2.8060e-008 1.0722e-007 3.0477e-008 5.0043e-007 3.8317e-010 4.4689e-010 3.7855e-011 1.7247e-006 1.5945e-010 2.8489e-010 3.7546e-010 2.5830e-011 1.2953e-006 5.7838e-011 3.4255e-011 2.0855e-011 1.6640e-004 6.5860e-010 2.5921e-010 3.5155e-011 5.1381e-010 1.1545e-004 3.1068e-009 1.5260e-009 9.0796e-010 3.2916e-006 6.6855e-004 2.8510e-005 5.3062e-005 1.7801e-004 2.0261e-004 6.1642e-005 1.7197e-005 2.3065e-005 1.2627e-004 5.8835e-004 1.8564e-003 4.3030e-003 7.8206e-003 1.1605e-002 1.4376e-002 1.5007e-002 1.3044e-002 9.0963e-003 4.6667e-003 1.3387e-003 1.5235e-005 6.7565e-004 2.4719e-003 4.1704e-003 4.8370e-003 4.2238e-003 2.7275e-003 1.1477e-003 1.7136e-004 5.1148e-005 5.9965e-004 1.3395e-003 1.7535e-003 1.6410e-003 1.0862e-003 4.7794e-004 1.1779e-004 3.0444e-005 4.6267e-004 1.2690e-003 3.3062e-003 6.4945e-003 1.4243e-002 3.7954e-002 2.1998e-001 5.6902e-001 2.4581e-002 3.5141e-003 3.0562e-004 4.7005e-005 4.4239e-004 7.9131e-004 9.7870e-004 1.0106e-003
          71 4.0231e-011 2.2155e-011 8.3696e-009 2.0433e-008 1.0790e-007 2.4542e-008 3.0378e-007 3.3259e-011 1.2046e-010 1.4824e-010 1.2163e-007 3.0370e-011 9.4001e-011 3.8296e-010 7.9813e-012 8.4130e-008 8.8985e-013 1.8468e-011 3.1160e-012 1.4162e-004 2.9783e-010 8.3010e-010 3.4866e-010 5.8302e-011 1.0808e-004 3.4061e-009 2.3834e-009 1.0564e-009 1.7211e-006 4.5234e-004 2.4151e-005 5.5963e-005 2.2422e-004 2.9872e-004 1.0902e-004 2.8073e-005 1.1520e-005 3.7411e-005 2.2631e-004 9.1161e-004 2.5250e-003 5.2733e-003 8.7812e-003 1.2088e-002 1.4010e-002 1.3689e-002 1.1057e-002 7.0532e-003 3.1488e-003 6.2487e-004 3.3817e-005 1.0874e-003 2.8478e-003 4.2351e-003 4.5319e-003 3.6965e-003 2.2233e-003 8.2905e-004 7.8070e-005 1.0263e-004 6.8630e-004 1.3790e-003 1.7130e-003 1.5544e-003 1.0201e-003 4.6370e-004 1.2932e-004 3.1876e-005 3.6772e-004 1.2169e-003 3.0360e-003 6.3630e-003 1.4052e-002 3.8739e-002 2.4329e-001 5.4724e-001 2.7473e-002 4.6139e-003 6.0088e-004 4.5305e-007 2.4461e-004 5.8584e-004 7.8489e-004
          72 3.0563e-011 1.1235e-011 7.4614e-009 1.4740e-008 1.0904e-007 1.9136e-008 1.7673e-007 8.5033e-011 1.1351e-011 1.4574e-010 4.7990e-007 7.4631e-012 8.0692e-012 1.0811e-010 7.1852e-011 4.3061e-007 7.4464e-012 1.7612e-015 3.6776e-011 1.1625e-004 1.6337e-012 6.6127e-010 4.8246e-010 3.8286e-010 1.0518e-004 2.5063e-009 2.0607e-009 5.2092e-009 8.5094e-007 3.0004e-004 1.9752e-005 5.5387e-005 2.5368e-004 3.8077e-004 1.6164e-004 4.7057e-005 1.0600e-005 1.0053e-005 7.3415e-005 4.0844e-004 1.4052e-003 3.4166e-003 6.4123e-003 9.7953e-003 1.2508e-002 1.3517e-002 1.2284e-002 9.1680e-003 5.2697e-003 1.9563e-003 1.9555e-004 2.1804e-004 1.5266e-003 3.1780e-003 4.2181e-003 4.1842e-003 3.1848e-003 1.7721e-003 5.7386e-004 2.2210e-005 1.7287e-004 7.7634e-004 1.4020e-003 1.6484e-003 1.4486e-003 9.3969e-004 4.4497e-004 1.2413e-004 3.4590e-005 3.0262e-004 1.1806e-003 2.8500e-003 6.1230e-003 1.4063e-002 3.9167e-002 2.6301e-001 5.2851e-001 2.9509e-002 5.5271e-003 9.5964e-004 2.3695e-005 1.1805e-004 4.1022e-004
          73 2.2942e-011 4.4445e-012 6.7020e-009 1.0527e-008 1.1143e-007 1.4413e-008 9.6394e-008 3.9101e-010 2.7602e-010 5.5297e-011 1.9860e-006 8.8053e-011 2.3723e-010 1.0282e-011 1.3499e-010 1.5466e-006 7.2315e-012 5.5409e-011 1.3515e-010 9.8370e-005 3.9721e-010 6.4175e-011 3.2612e-010 1.6833e-009 1.0602e-004 1.6146e-009 1.0986e-009 9.4031e-009 3.9370e-007 1.9708e-004 1.5704e-005 5.2210e-005 2.6781e-004 4.4302e-004 2.1373e-004 7.3646e-005 1.5807e-005 3.4906e-006 1.8712e-005 1.6293e-004 7.3984e-004 2.1380e-003 4.5532e-003 7.7124e-003 1.0815e-002 1.2812e-002 1.2875e-002 1.0858e-002 7.4317e-003 3.7814e-003 1.0856e-003 1.4687e-005 5.2344e-004 1.9677e-003 3.4343e-003 4.1484e-003 3.8271e-003 2.7268e-003 1.3889e-003 3.7277e-004 9.2009e-007 2.4564e-004 8.4944e-004 1.4078e-003 1.5732e-003 1.3526e-003 8.6185e-004 4.3875e-004 1.0588e-004 2.8869e-005 2.7166e-004 1.1051e-003 2.7416e-003 5.9212e-003 1.3915e-002 4.0071e-002 2.8094e-001 5.0896e-001 3.1831e-002 6.4263e-003 1.3262e-003 1.0640e-004 3.4434e-005
          74 1.6732e-011 8.9009e-013 6.0041e-009 7.3057e-009 1.1405e-007 1.0231e-008 4.6391e-008 5.1179e-010 5.8361e-010 1.4070e-012 2.4564e-006 1.6040e-010 5.0779e-010 2.2141e-010 1.5153e-010 1.5302e-006 9.2458e-013 2.2520e-010 8.9262e-011 9.0005e-005 8.0863e-010 1.9824e-010 1.3652e-010 2.0403e-009 1.0876e-004 1.4001e-009 3.2938e-010 1.1115e-008 1.6796e-007 1.2803e-004 1.2112e-005 4.6633e-005 2.6550e-004 4.7792e-004 2.5830e-004 1.0516e-004 2.7348e-005 3.0833e-006 3.5011e-006 5.5032e-005 3.6015e-004 1.2769e-003 3.1159e-003 5.8547e-003 8.9995e-003 1.1635e-002 1.2794e-002 1.1945e-002 9.3313e-003 5.8152e-003 2.5542e-003 4.9487e-004 2.9860e-005 8.8757e-004 2.3563e-003 3.5902e-003 3.9931e-003 3.4451e-003 2.3017e-003 1.0795e-003 2.3419e-004 5.0676e-006 3.1601e-004 9.0179e-004 1.3891e-003 1.4866e-003 1.2573e-003 7.9703e-004 4.3910e-004 8.4196e-005 1.8544e-005 2.5031e-004 1.0262e-003 2.5668e-003 5.7702e-003 1.3600e-002 4.0283e-002 3.0054e-001 4.8847e-001 3.3447e-002 7.3815e-003 1.7555e-003 2.3851e-004
          75 1.1754e-011 2.1734e-014 5.3665e-009 4.8698e-009 1.1701e-007 6.6793e-009 1.7618e-008 3.1227e-010 5.5956e-010 1.4864e-011 1.3539e-006 1.4545e-010 4.4851e-010 3.9150e-010 1.1163e-010 4.8511e-007 3.7504e-014 3.4052e-010 1.0113e-013 9.0846e-005 5.0313e-010 7.9699e-010 4.0830e-011 1.0783e-009 1.1292e-004 1.8970e-009 4.2217e-011 8.9559e-009 7.1110e-008 8.3662e-005 9.1797e-006 3.9769e-005 2.4953e-004 4.8547e-004 2.9165e-004 1.3863e-004 4.5964e-005 6.1522e-006 7.2693e-007 1.5133e-005 1.5979e-004 7.2511e-004 2.0556e-003 4.3018e-003 7.2399e-003 1.0180e-002 1.2169e-002 1.2434e-002 1.0808e-002 7.8004e-003 4.3854e-003 1.5932e-003 1.5270e-004 1.8882e-004 1.2784e-003 2.6856e-003 3.6683e-003 3.7932e-003 3.0930e-003 1.9449e-003 8.2694e-004 1.3538e-004 2.5057e-005 3.7919e-004 9.3872e-004 1.3579e-003 1.4088e-003 1.1627e-003 7.6717e-004 4.2853e-004 7.5806e-005 1.1348e-005 2.1826e-004 9.6163e-004 2.3845e-003 5.5274e-003 1.3440e-002 4.0443e-002 3.2060e-001 4.6666e-001 3.5080e-002 8.2341e-003 2.2223e-003
          76 7.7752e-012 1.3720e-012 4.7522e-009 3.0310e-009 1.1961e-007 3.7862e-009 3.5881e-009 5.4335e-011 2.4156e-010 3.7921e-011 1.4591e-007 6.6622e-011 1.3954e-010 2.7435e-010 4.0921e-011 1.0646e-008 2.7386e-012 2.2205e-010 1.5491e-010 9.7677e-005 2.8007e-011 7.6425e-010 7.3690e-012 1.9016e-010 1.1740e-004 2.8504e-009 1.0032e-012 4.4077e-009 3.7886e-008 5.5916e-005 6.8462e-006 3.2473e-005 2.2241e-004 4.6606e-004 3.0998e-004 1.7029e-004 7.1025e-005 1.4134e-005 8.4252e-007 3.4470e-006 6.3270e-005 3.8529e-004 1.2936e-003 3.0432e-003 5.6117e-003 8.5616e-003 1.1078e-002 1.2307e-002 1.1734e-002 9.5052e-003 6.3230e-003 3.1574e-003 8.9181e-004 1.0080e-005 4.4314e-004 1.6611e-003 2.9441e-003 3.6795e-003 3.5682e-003 2.7458e-003 1.6237e-003 6.3139e-004 7.2756e-005 5.3588e-005 4.3233e-004 9.6391e-004 1.3176e-003 1.3449e-003 1.0763e-003 7.7555e-004 4.0031e-004 8.1081e-005 5.3270e-006 1.8435e-004 8.6031e-004 2.2210e-003 5.2461e-003 1.3042e-002 4.0759e-002 3.4317e-001 4.4192e-001 3.6655e-002 9.2287e-003
          77 4.6737e-012 4.4519e-012 4.1208e-009 1.6809e-009 1.2044e-007 1.6428e-009 1.6111e-011 1.8919e-011 7.5427e-012 3.2149e-011 2.3268e-007 5.5814e-012 3.4522e-012 5.4044e-011 1.0072e-013 6.4913e-007 2.0722e-011 2.2760e-011 3.9838e-010 1.0500e-004 2.0266e-010 1.9569e-010 4.5930e-013 8.9908e-013 1.2042e-004 3.5929e-009 1.1342e-013 8.4156e-010 3.4278e-008 3.9022e-005 4.9757e-006 2.5328e-005 1.8710e-004 4.2117e-004 3.0900e-004 1.9459e-004 9.9285e-005 2.8497e-005 3.0270e-006 1.0475e-006 2.2484e-005 1.8865e-004 7.6589e-004 2.0494e-003 4.1552e-003 6.8728e-003 9.5961e-003 1.1524e-002 1.1950e-002 1.0666e-002 8.0517e-003 4.9081e-003 2.1191e-003 4.0491e-004 2.6722e-005 7.4995e-004 1.9981e-003 3.1089e-003 3.5900e-003 3.2914e-003 2.4129e-003 1.3485e-003 4.7051e-004 3.2392e-005 8.6343e-005 4.7682e-004 9.7169e-004 1.2744e-003 1.2712e-003 1.0101e-003 7.8204e-004 3.7794e-004 8.8035e-005 8.7341e-007 1.5133e-004 7.5385e-004 2.0057e-003 4.9477e-003 1.2600e-002 4.0376e-002 3.6816e-001 4.1654e-001 3.7721e-002
          78 2.4340e-012 8.6400e-012 3.4881e-009 7.7020e-010 1.1913e-007 3.7097e-010 3.4573e-009 1.8440e-010 1.0711e-010 1.2385e-011 1.2900e-006 1.2679e-011 2.1136e-010 1.1891e-011 4.0189e-011 1.2932e-006 4.5935e-011 6.5028e-011 3.4448e-010 1.0767e-004 7.3769e-010 1.8979e-011 2.3801e-011 3.5179e-011 1.2119e-004 3.6329e-009 1.3517e-013 4.2791e-011 4.8854e-008 2.9271e-005 3.5020e-006 1.8903e-005 1.4911e-004 3.5963e-004 2.8983e-004 2.0775e-004 1.2637e-004 4.8902e-005 9.1346e-006 1.2105e-006 7.9519e-006 8.5491e-005 4.2538e-004 1.3077e-003 2.9340e-003 5.2699e-003 7.9273e-003 1.0236e-002 1.1470e-002 1.1153e-002 9.3320e-003 6.5476e-003 3.6030e-003 1.2962e-003 1.1924e-004 1.6042e-004 1.0720e-003 2.2660e-003 3.1800e-003 3.4456e-003 2.9942e-003 2.0808e-003 1.0925e-003 3.3742e-004 9.1143e-006 1.2232e-004 5.1724e-004 9.6283e-004 1.2391e-003 1.1738e-003 9.8962e-004 7.6176e-004 3.6781e-004 9.9932e-005 3.3104e-008 1.1365e-004 6.5002e-004 1.8187e-003 4.5957e-003 1.2113e-002 4.0262e-002 3.9412e-001 3.9003e-001
          79 9.8775e-013 1.2993e-011 2.8374e-009 2.4005e-010 1.1381e-007 2.0816e-012 1.0623e-008 3.1506e-010 3.8232e-010 1.3734e-012 1.9233e-006 6.3782e-011 4.6958e-010 1.3105e-010 1.3579e-010 1.0225e-006 4.1473e-011 3.3343e-010 8.0444e-011 1.0126e-004 8.3206e-010 3.2258e-010 8.6079e-011 1.0012e-011 1.1746e-004 3.1838e-009 7.8664e-012 1.0781e-009 7.7283e-008 2.3718e-005 2.3538e-006 1.3293e-005 1.1156e-004 2.8749e-004 2.5328e-004 2.0500e-004 1.4553e-004 7.1455e-005 1.9983e-005 3.1783e-006 3.7010e-006 3.6622e-005 2.1993e-004 7.7970e-004 1.9489e-003 3.8132e-003 6.1773e-003 8.5437e-003 1.0277e-002 1.0789e-002 9.8543e-003 7.7067e-003 4.9870e-003 2.4338e-003 6.6486e-004 4.7214e-006 3.7434e-004 1.3667e-003 2.4419e-003 3.1284e-003 3.1704e-003 2.6124e-003 1.7238e-003 8.4135e-004 2.1944e-004 8.1797e-008 1.6291e-004 5.4812e-004 9.4111e-004 1.1761e-003 1.0637e-003 9.6206e-004 7.1906e-004 3.4255e-004 1.1399e-004 1.1111e-006 9.0053e-005 5.3885e-004 1.6133e-003 4.2895e-003 1.1555e-002 3.9665e-002 4.2159e-001
