   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50
          99 3.9447e-011 7.1697e-010 3.8947e-009 7.4480e-010 6.5807e-009 7.0235e-007 3.3954e-010 2.2896e-008 2.6336e-005 1.6693e-007 2.2629e-005 2.2752e-004 1.5258e-005 6.2215e-004 1.0447e-003 5.3333e-004 5.4142e-003 8.7099e-005 1.1798e-002 6.4442e-005 1.5341e-002 1.0198e-004 9.7066e-003 6.0970e-005 1.3612e-003 8.5065e-004 3.2528e-004 5.9785e-003 1.4295e-004 7.6269e-003 2.3662e-004 2.0119e-003 3.1807e-005 7.9179e-004 1.9224e-003 6.1439e-003 7.0099e-005 2.8171e-003 4.6264e-004 9.5819e-004 2.4825e-004 1.2839e-003 1.4982e-003 3.5913e-004 5.4461e-003 6.0354e-003 2.0124e-003 2.8787e-004 2.0661e-004 7.1615e-004 1.1235e-003
         100 3.8358e-011 6.1613e-010 3.6847e-009 1.8019e-009 1.5336e-009 6.0423e-007 2.7361e-010 1.9676e-007 2.0387e-005 7.1464e-008 3.3146e-005 1.6360e-004 1.9882e-006 6.8700e-004 6.6066e-004 8.8062e-004 4.4588e-003 5.8666e-004 1.0751e-002 1.7509e-004 1.5038e-002 1.4668e-004 1.0165e-002 6.7884e-005 1.9434e-003 5.0914e-004 1.1847e-005 5.7449e-003 6.3146e-005 7.2184e-003 1.0998e-003 1.8848e-003 6.5406e-005 1.0070e-003 7.1411e-004 6.3275e-003 7.4117e-004 2.2149e-003 1.2495e-003 4.9424e-004 6.8737e-004 5.3537e-004 1.9314e-003 1.0068e-009 3.7381e-003 6.6420e-003 3.3008e-003 6.2855e-004 1.5173e-004 3.1984e-004 5.8174e-004
         101 3.7134e-011 4.8945e-010 3.3176e-009 3.0596e-009 1.0963e-011 4.9981e-007 1.8933e-010 4.5916e-007 1.5037e-005 1.9429e-008 4.1723e-005 1.0968e-004 6.1861e-007 7.0695e-004 3.6687e-004 1.2012e-003 3.4448e-003 1.3706e-003 9.1930e-003 1.0736e-003 1.3743e-002 1.1273e-003 9.7622e-003 6.2703e-004 2.2927e-003 1.7958e-004 7.8765e-005 4.9170e-003 6.8296e-004 6.0597e-003 2.4589e-003 1.4005e-003 4.4665e-004 9.3267e-004 1.0545e-004 5.6959e-003 1.9504e-003 1.3227e-003 2.1068e-003 1.0247e-004 1.0360e-003 8.0944e-005 1.8975e-003 2.6516e-004 2.0391e-003 6.4100e-003 4.6374e-003 1.2766e-003 2.1821e-004 1.5956e-004 2.7203e-004
         102 3.5804e-011 3.5452e-010 2.8598e-009 4.3230e-009 7.0367e-010 3.9810e-007 1.0543e-010 7.3595e-007 1.0510e-005 6.7105e-010 4.7552e-005 6.7319e-005 7.1125e-006 6.8694e-004 1.6561e-004 1.4531e-003 2.4773e-003 2.2631e-003 7.3621e-003 2.5048e-003 1.1711e-002 2.8581e-003 8.6027e-003 1.7334e-003 2.3151e-003 6.8300e-006 3.3388e-004 3.7411e-003 1.7328e-003 4.4561e-003 4.0342e-003 7.5819e-004 1.0398e-003 6.3421e-004 1.7272e-005 4.4886e-003 3.3530e-003 4.9203e-004 2.7260e-003 1.4653e-005 1.1107e-003 2.3190e-005 1.4641e-003 8.2351e-004 7.5997e-004 5.4207e-003 5.6906e-003 2.2357e-003 4.3941e-004 1.2723e-004 1.2958e-004
         103 3.4360e-011 2.2773e-010 2.3667e-009 5.4271e-009 2.5611e-009 3.0498e-007 3.9186e-011 9.7838e-007 6.8837e-006 5.2695e-009 5.0380e-005 3.6487e-005 1.7865e-005 6.3474e-004 4.8909e-005 1.6124e-003 1.6314e-003 3.1130e-003 5.4774e-003 4.1845e-003 9.2495e-003 5.0508e-003 6.9002e-003 3.2640e-003 2.0102e-003 7.8340e-005 5.9455e-004 2.4873e-003 2.8866e-003 2.7698e-003 5.4870e-003 2.1448e-004 1.6364e-003 2.7475e-004 2.4125e-004 3.0492e-003 4.5644e-003 3.4656e-005 2.8957e-003 3.2545e-004 8.9013e-004 2.8121e-004 8.5185e-004 1.3283e-003 1.0171e-004 3.9612e-003 6.1760e-003 3.3770e-003 8.8407e-004 1.8470e-004 8.3514e-005
         104 3.2834e-011 1.2279e-010 1.8850e-009 6.2558e-009 4.8062e-009 2.2431e-007 3.7545e-012 1.1599e-006 4.1495e-006 2.4353e-008 5.0428e-005 1.6195e-005 2.9962e-005 5.6047e-004 2.6918e-006 1.6737e-003 9.5473e-004 3.8099e-003 3.7315e-003 5.8465e-003 6.6906e-003 7.3773e-003 4.9481e-003 5.0118e-003 1.4690e-003 4.0394e-004 7.3538e-004 1.3885e-003 3.8510e-003 1.3357e-003 6.5198e-003 3.2871e-008 2.0377e-003 3.3832e-005 5.3942e-004 1.7155e-003 5.2871e-003 1.2245e-004 2.5754e-003 9.6496e-004 5.0111e-004 6.6101e-004 3.1418e-004 1.5475e-003 3.3078e-005 2.4178e-003 5.9701e-003 4.4710e-003 1.5807e-003 3.5810e-004 9.4918e-005
         105 3.1234e-011 4.8483e-011 1.4460e-009 6.7384e-009 6.9152e-009 1.5765e-007 6.2694e-012 1.2702e-006 2.2243e-006 5.0548e-008 4.8145e-005 4.7807e-006 4.1253e-005 4.7384e-004 9.7008e-006 1.6435e-003 4.6612e-004 4.2846e-003 2.2613e-003 7.2711e-003 4.3243e-003 9.5201e-003 3.0503e-003 6.7284e-003 8.4286e-004 9.2033e-004 7.0843e-004 5.9020e-004 4.4243e-003 3.8368e-004 6.9402e-003 2.5070e-004 2.1192e-003 3.5262e-005 7.2805e-004 7.2233e-004 5.3803e-003 7.4614e-004 1.8899e-003 1.7387e-003 1.4326e-004 9.5588e-004 2.8483e-005 1.4192e-003 3.5077e-004 1.1347e-003 5.1370e-003 5.2623e-003 2.4693e-003 6.9467e-004 1.6513e-004
         106 2.9582e-011 8.3783e-012 1.0683e-009 6.8532e-009 8.5819e-009 1.0510e-007 4.7376e-011 1.3106e-006 9.8732e-007 7.8157e-008 4.4125e-005 2.9919e-007 5.0355e-005 3.8364e-004 5.2241e-005 1.5377e-003 1.6152e-004 4.5097e-003 1.1489e-003 8.3061e-003 2.3756e-003 1.1220e-002 1.4775e-003 8.1745e-003 3.0689e-004 1.5146e-003 5.3903e-004 1.4015e-004 4.5243e-003 7.6927e-006 6.6992e-003 9.7583e-004 1.8650e-003 3.0882e-004 7.2382e-004 1.6366e-004 4.8772e-003 1.7387e-003 1.0739e-003 2.4087e-003 5.4386e-008 1.0319e-003 4.3559e-005 1.0339e-003 7.8619e-004 3.1989e-004 3.8989e-003 5.5610e-003 3.4034e-003 1.2130e-003 3.1929e-004
         107 2.7881e-011 9.6511e-013 7.5923e-010 6.6159e-009 9.6656e-009 6.5621e-008 1.2179e-010 1.2893e-006 3.0000e-007 1.0310e-007 3.8961e-005 7.8051e-007 5.6518e-005 2.9679e-004 1.1404e-004 1.3759e-003 1.9797e-005 4.4897e-003 4.2128e-004 8.8671e-003 9.8352e-004 1.2297e-002 4.2759e-004 9.1550e-003 1.9594e-005 2.0559e-003 3.0278e-004 3.9184e-007 4.1802e-003 1.6874e-004 5.8804e-003 2.0636e-003 1.3627e-003 7.8930e-004 5.4669e-004 3.5993e-008 3.9448e-003 2.8414e-003 3.8540e-004 2.7772e-003 1.6867e-004 8.6829e-004 2.8600e-004 5.6448e-004 1.1087e-003 9.3916e-006 2.5495e-003 5.3001e-003 4.1913e-003 1.8719e-003 5.7824e-004
         108 2.6128e-011 2.0609e-011 5.1763e-010 6.0730e-009 1.0142e-008 3.7531e-008 2.1946e-010 1.2178e-006 2.4308e-008 1.2268e-007 3.3193e-005 4.4092e-006 5.9489e-005 2.1829e-004 1.8127e-004 1.1788e-003 9.2117e-006 4.2529e-003 6.0949e-005 8.9326e-003 2.0184e-004 1.2659e-002 7.0695e-006 9.5455e-003 9.1199e-005 2.4273e-003 9.5118e-005 7.6837e-005 3.5040e-003 7.2556e-004 4.6682e-003 3.3139e-003 7.7103e-004 1.3449e-003 2.9021e-004 1.0269e-004 2.8189e-003 3.7840e-003 2.6705e-005 2.7468e-003 6.3034e-004 5.4926e-004 6.1000e-004 1.8553e-004 1.1918e-003 9.3882e-005 1.3635e-003 4.5501e-003 4.6563e-003 2.5680e-003 9.3426e-004
         109 2.4283e-011 5.8626e-011 3.3702e-010 5.2895e-009 1.0050e-008 1.8878e-008 3.2662e-010 1.1080e-006 3.2473e-008 1.3521e-007 2.7261e-005 9.5985e-006 5.9318e-005 1.5122e-004 2.4266e-004 9.6524e-004 9.2307e-005 3.8399e-003 1.5401e-005 8.5269e-003 4.6456e-006 1.2290e-002 2.2178e-004 9.2978e-003 5.5961e-004 2.5486e-003 8.9104e-007 2.5310e-004 2.6504e-003 1.4766e-003 3.2967e-003 4.4825e-003 2.7143e-004 1.8200e-003 7.5051e-005 3.1021e-004 1.7338e-003 4.3514e-003 8.9419e-005 2.3407e-003 1.2611e-003 2.1908e-004 8.6229e-004 8.5858e-006 1.0291e-003 3.8212e-004 5.2481e-004 3.4882e-003 4.6877e-003 3.1593e-003 1.3399e-003
         110 2.2211e-011 1.0385e-010 2.0770e-010 4.3328e-009 9.4352e-009 7.6693e-009 4.2514e-010 9.6779e-007 2.0891e-007 1.3926e-007 2.1446e-005 1.4925e-005 5.6065e-005 9.6991e-005 2.8820e-004 7.4974e-004 2.2761e-004 3.2888e-003 2.0372e-004 7.6871e-003 2.9108e-004 1.1214e-002 9.6628e-004 8.4198e-003 1.3651e-003 2.3865e-003 6.7753e-005 4.1969e-004 1.7772e-003 2.1939e-003 1.9984e-003 5.3094e-003 1.5854e-005 2.0731e-003 5.8166e-007 4.7940e-004 8.6679e-004 4.4152e-003 5.2825e-004 1.6853e-003 1.8658e-003 2.1100e-005 9.3647e-004 5.0482e-005 7.0854e-004 6.7215e-004 9.2564e-005 2.3388e-003 4.2618e-003 3.4920e-003 1.7069e-003
         111 1.9693e-011 1.4265e-010 1.1981e-010 3.2869e-009 8.3356e-009 2.0397e-009 4.9154e-010 8.0313e-007 4.4275e-007 1.3342e-007 1.5975e-005 1.8990e-005 4.9806e-005 5.6167e-005 3.0803e-004 5.4533e-004 3.6730e-004 2.6423e-003 5.1207e-004 6.4748e-003 8.7120e-004 9.5079e-003 1.9896e-003 7.0001e-003 2.3108e-003 1.9711e-003 2.7940e-004 4.9731e-004 1.0248e-003 2.6532e-003 9.7371e-004 5.5591e-003 6.9954e-005 2.0188e-003 9.9542e-005 5.2340e-004 3.1170e-004 3.9626e-003 1.1526e-003 9.7867e-004 2.2298e-003 3.3426e-005 8.1067e-004 2.3215e-004 3.6672e-004 8.1278e-004 2.8542e-006 1.3253e-003 3.4616e-003 3.4441e-003 1.9201e-003
