   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87
          67 4.9332e-011 4.2994e-011 4.0864e-009 2.8474e-009 1.7011e-007 1.8952e-010 1.0212e-007 3.6004e-011 6.4152e-006 3.3281e-013 4.1744e-010 1.1103e-010 1.0850e-011 9.8502e-006 5.9847e-011 2.2782e-010 5.2707e-010 5.3820e-010 1.4388e-005 3.7267e-011 5.3146e-011 2.5672e-010 7.7093e-011 1.6985e-004 5.0659e-010 7.1231e-012 1.8384e-009 2.3266e-006 6.5013e-004 6.0997e-007 3.5089e-006 6.5127e-005 1.0537e-003 3.9426e-005 1.1379e-006 5.0512e-006 1.4801e-004 9.0242e-004 3.0438e-003 7.2000e-003 1.2571e-002 1.6921e-002 1.8078e-002 1.5229e-002 9.5534e-003 3.7377e-003 3.9102e-004 3.9698e-004 2.7104e-003 5.2094e-003 6.1085e-003 4.9468e-003 2.6430e-003 6.5479e-004 2.4105e-006 6.0564e-004 1.6154e-003 2.0902e-003 1.6713e-003 7.5013e-004 5.4086e-005 2.2022e-004 1.1371e-003 2.3023e-003 3.4066e-003 4.3937e-003 4.2260e-003 4.6432e-003 4.0770e-003 2.9705e-003 4.6486e-004 7.7771e-001 3.5266e-002 1.5385e-002 1.1127e-002 6.2446e-003 3.5196e-003 1.9123e-003 5.4845e-004 1.0162e-004 1.7416e-006 2.9890e-005 1.3220e-004 1.8536e-004 1.5910e-004 1.2447e-004 7.7118e-005 3.3905e-005
          68 3.6529e-011 3.0464e-011 3.4022e-009 1.1497e-009 1.6889e-007 1.6893e-010 4.3957e-008 1.7570e-010 9.9377e-007 1.8380e-010 8.2272e-010 8.5767e-010 2.6284e-010 2.8123e-006 2.2198e-010 1.2342e-009 4.7124e-012 3.4718e-010 4.9532e-006 3.6671e-011 7.3124e-013 2.6058e-010 1.8888e-010 1.6259e-004 1.0103e-010 7.6000e-010 7.2154e-010 1.6310e-006 4.7539e-004 6.0206e-007 3.7054e-006 7.7498e-005 1.3796e-003 6.0272e-005 1.0218e-006 1.7904e-006 1.2437e-005 2.9881e-004 1.5473e-003 4.6099e-003 9.4599e-003 1.4538e-002 1.7658e-002 1.7203e-002 1.3121e-002 7.2080e-003 2.1970e-003 4.2446e-005 9.0703e-004 3.3650e-003 5.4236e-003 5.7061e-003 4.2170e-003 1.9998e-003 3.6428e-004 4.2099e-005 7.4675e-004 1.6499e-003 1.9763e-003 1.4779e-003 6.0511e-004 2.4781e-005 2.6069e-004 1.1239e-003 2.2203e-003 3.3573e-003 4.3103e-003 4.1906e-003 4.9925e-003 4.2779e-003 4.0502e-003 9.2485e-004 7.8580e-001 2.8513e-002 1.3326e-002 1.0038e-002 6.3739e-003 3.5645e-003 2.1193e-003 7.9111e-004 1.7865e-004 1.6634e-005 4.0303e-006 7.7598e-005 1.5478e-004 1.4892e-004 1.2547e-004 8.9971e-005
          69 2.6747e-011 2.1169e-011 2.8715e-009 2.6097e-010 1.7315e-007 1.7247e-009 1.4051e-008 6.5610e-010 8.0360e-007 4.6057e-010 4.1006e-010 8.5676e-010 4.9326e-010 3.9529e-007 9.9408e-011 1.1133e-009 5.4096e-010 4.6625e-011 2.2204e-007 3.7871e-013 4.1388e-012 2.5334e-012 1.3181e-009 1.6902e-004 3.9258e-010 3.5631e-010 1.8289e-010 1.3016e-006 3.5956e-004 5.0285e-007 3.6386e-006 8.4505e-005 1.6567e-003 8.7558e-005 4.2457e-006 4.8195e-006 1.3283e-006 7.4731e-005 7.3267e-004 2.8308e-003 6.8609e-003 1.2021e-002 1.6437e-002 1.8155e-002 1.6130e-002 1.1100e-002 5.2664e-003 1.1442e-003 2.5650e-005 1.4986e-003 3.9309e-003 5.5320e-003 5.3267e-003 3.6302e-003 1.5432e-003 2.0016e-004 9.9175e-005 8.4338e-004 1.6417e-003 1.8476e-003 1.3125e-003 4.9703e-004 1.1500e-005 2.7731e-004 1.0784e-003 2.1123e-003 3.2660e-003 4.1749e-003 4.2476e-003 5.3448e-003 4.6443e-003 5.3685e-003 2.0504e-003 7.9106e-001 2.0436e-002 1.1523e-002 8.7621e-003 6.2909e-003 3.6984e-003 2.2423e-003 1.0694e-003 3.0487e-004 4.9654e-005 1.3859e-006 2.9047e-005 1.0726e-004 1.3604e-004 1.1929e-004
          70 1.8601e-011 1.3823e-011 2.3886e-009 8.5284e-013 1.7885e-007 5.2121e-009 1.5429e-009 5.9877e-010 5.4599e-006 3.9084e-010 9.0746e-013 1.5749e-010 2.7875e-010 6.2059e-006 2.1030e-011 1.4971e-010 6.9573e-010 3.4613e-012 6.3183e-006 1.3993e-011 1.4964e-010 3.2567e-010 1.2352e-009 1.8282e-004 1.6270e-009 1.4387e-010 1.2856e-011 1.1177e-006 2.7917e-004 3.5282e-007 3.1675e-006 8.4490e-005 1.8289e-003 1.1635e-004 1.4230e-005 1.0608e-006 7.4641e-006 1.0457e-005 3.1140e-004 1.6268e-003 4.6876e-003 9.3754e-003 1.4391e-002 1.7837e-002 1.8045e-002 1.4700e-002 9.1244e-003 3.6926e-003 4.8758e-004 2.2433e-004 2.0757e-003 4.3744e-003 5.5480e-003 4.9817e-003 3.1791e-003 1.2272e-003 1.1162e-004 1.4795e-004 8.8088e-004 1.5961e-003 1.7340e-003 1.2099e-003 4.4303e-004 8.1596e-006 2.5800e-004 9.8278e-004 1.9907e-003 3.1702e-003 4.0080e-003 4.4033e-003 5.6750e-003 5.3746e-003 6.9138e-003 4.8820e-003 7.9408e-001 1.2105e-002 9.3655e-003 7.4529e-003 5.8775e-003 3.8151e-003 2.3892e-003 1.2962e-003 5.0630e-004 1.1121e-004 1.8218e-005 2.7080e-006 5.4004e-005 1.0306e-004
          71 1.1667e-011 8.0210e-012 1.8996e-009 3.0330e-010 1.8137e-007 1.0793e-008 9.0149e-010 1.0916e-010 7.3824e-006 6.8581e-011 3.0366e-010 8.3583e-011 2.4398e-012 8.4844e-006 3.2586e-010 1.9216e-010 1.3943e-010 1.6436e-011 6.9208e-006 2.2707e-012 2.4540e-010 7.0476e-010 4.4048e-011 1.9505e-004 1.0023e-009 1.2288e-009 2.3286e-012 9.4531e-007 2.2063e-004 2.1838e-007 2.3774e-006 7.6771e-005 1.8432e-003 1.3980e-004 3.3007e-005 2.2738e-006 3.4352e-006 3.1424e-007 1.1514e-004 8.5127e-004 2.9465e-003 6.7464e-003 1.1639e-002 1.6108e-002 1.8325e-002 1.7128e-002 1.2865e-002 7.2121e-003 2.4268e-003 1.3270e-004 5.4398e-004 2.5929e-003 4.6728e-003 5.4712e-003 4.6297e-003 2.8016e-003 9.9877e-004 6.4965e-005 1.8392e-004 8.9212e-004 1.5464e-003 1.6452e-003 1.1420e-003 4.2720e-004 1.0984e-005 2.1033e-004 8.3611e-004 1.8088e-003 3.0155e-003 3.7850e-003 4.6239e-003 5.9166e-003 6.4825e-003 8.6742e-003 1.0532e-002 7.9433e-001 5.5793e-003 6.6704e-003 6.1550e-003 5.2084e-003 3.7554e-003 2.5263e-003 1.4893e-003 7.2484e-004 2.1967e-004 5.8012e-005 3.4795e-006 1.3337e-005
          72 6.1888e-012 3.8402e-012 1.4129e-009 1.0735e-009 1.7786e-007 1.8131e-008 7.7958e-009 7.4277e-011 3.7390e-006 6.0811e-011 6.0522e-010 5.0798e-010 2.2610e-010 3.0984e-006 3.9840e-010 8.3516e-010 5.8454e-011 1.3227e-011 7.9505e-007 9.9368e-011 1.5030e-011 2.6254e-010 7.7372e-010 1.9860e-004 5.2897e-015 9.6172e-010 1.1262e-012 7.6740e-007 1.7714e-004 1.2686e-007 1.5591e-006 6.3264e-005 1.6923e-003 1.5223e-004 5.8284e-005 2.2399e-005 5.4734e-007 3.2292e-008 3.8363e-005 3.9835e-004 1.6766e-003 4.4232e-003 8.6062e-003 1.3289e-002 1.6878e-002 1.7801e-002 1.5508e-002 1.0776e-002 5.4258e-003 1.4485e-003 3.2901e-006 9.2552e-004 3.0313e-003 4.8396e-003 5.2969e-003 4.2722e-003 2.4608e-003 8.0888e-004 3.3217e-005 2.1659e-004 9.0030e-004 1.5020e-003 1.5937e-003 1.1052e-003 4.3041e-004 1.8637e-005 1.5761e-004 6.8652e-004 1.6218e-003 2.8351e-003 3.5525e-003 4.8968e-003 6.1157e-003 7.8455e-003 1.0835e-002 1.9087e-002 7.9142e-001 1.7580e-003 4.0776e-003 4.7544e-003 4.4672e-003 3.5161e-003 2.5385e-003 1.6800e-003 9.0907e-004 3.6730e-004 1.2390e-004 2.7589e-005
          73 2.4673e-012 1.3065e-012 9.7121e-010 2.1570e-009 1.6868e-007 2.6588e-008 1.8103e-008 5.1838e-010 1.6688e-007 4.2962e-010 3.2831e-010 4.6817e-010 5.7878e-010 5.2383e-008 7.1833e-011 6.9029e-010 3.3412e-010 2.9434e-011 2.1713e-006 1.5438e-010 2.7384e-010 2.8379e-011 1.7786e-009 1.9277e-004 8.7854e-010 4.4774e-011 4.1458e-012 6.3162e-007 1.4559e-004 6.8526e-008 9.2348e-007 4.7582e-005 1.4260e-003 1.5180e-004 8.4756e-005 6.4857e-005 1.7993e-005 2.2221e-006 1.4648e-005 1.6735e-004 8.5606e-004 2.6341e-003 5.8200e-003 1.0062e-002 1.4222e-002 1.6784e-002 1.6572e-002 1.3518e-002 8.6779e-003 3.8534e-003 7.4018e-004 5.0444e-005 1.3418e-003 3.4028e-003 4.9224e-003 5.0647e-003 3.8915e-003 2.1215e-003 6.4043e-004 1.1489e-005 2.5700e-004 9.3215e-004 1.4924e-003 1.5657e-003 1.0933e-003 4.4108e-004 2.9533e-005 1.0922e-004 5.5326e-004 1.4596e-003 2.6186e-003 3.3533e-003 5.0800e-003 6.3711e-003 9.1492e-003 1.3647e-002 2.9488e-002 7.8546e-001 1.2203e-004 2.2229e-003 3.3718e-003 3.7065e-003 3.2044e-003 2.4654e-003 1.7725e-003 1.1018e-003 5.1662e-004 2.1102e-004
          74 4.9410e-013 1.7441e-013 6.0631e-010 3.3840e-009 1.5522e-007 3.5444e-008 2.8496e-008 6.5467e-010 1.4222e-006 6.0197e-010 1.0566e-011 9.3576e-011 4.4396e-010 3.9755e-006 8.2564e-011 1.1719e-010 2.3455e-010 9.2824e-011 9.1869e-006 2.1865e-011 9.1048e-010 5.1605e-010 7.6963e-010 1.8103e-004 1.4102e-009 2.8647e-010 3.6258e-012 5.6339e-007 1.2351e-004 3.0224e-008 4.9353e-007 3.2691e-005 1.1096e-003 1.3959e-004 1.0639e-004 1.2203e-004 6.3583e-005 1.4617e-005 1.0387e-005 6.6122e-005 3.8831e-004 1.4140e-003 3.5933e-003 7.0136e-003 1.1055e-002 1.4527e-002 1.6069e-002 1.4940e-002 1.1396e-002 6.6940e-003 2.5543e-003 2.8099e-004 2.3477e-004 1.7733e-003 3.7074e-003 4.9019e-003 4.7606e-003 3.4811e-003 1.7829e-003 4.7500e-004 5.1018e-007 3.1140e-004 9.7402e-004 1.5020e-003 1.5462e-003 1.0836e-003 4.5591e-004 4.1173e-005 7.4443e-005 4.5079e-004 1.3530e-003 2.4041e-003 3.2869e-003 5.1254e-003 6.7604e-003 1.0123e-002 1.6824e-002 4.1640e-002 7.7657e-001 3.4846e-004 1.0205e-003 2.2821e-003 2.9326e-003 2.8364e-003 2.3765e-003 1.7668e-003 1.2506e-003 6.6082e-004
          75 6.9067e-015 3.5887e-014 3.3321e-010 4.5894e-009 1.3899e-007 4.3915e-008 3.6688e-008 2.8036e-010 5.0983e-006 3.1396e-010 1.2807e-010 2.3298e-011 6.6987e-011 7.3865e-006 4.7832e-010 4.4538e-011 1.5301e-011 1.4418e-010 8.9204e-006 7.8838e-011 6.6363e-010 6.2980e-010 6.9628e-012 1.6733e-004 5.2160e-010 6.2825e-010 3.5269e-011 5.4612e-007 1.0872e-004 8.5803e-009 2.2110e-007 2.0419e-005 8.0108e-004 1.1893e-004 1.1828e-004 1.7976e-004 1.3034e-004 4.3034e-005 1.4891e-005 2.8528e-005 1.5672e-004 6.7705e-004 2.0182e-003 4.5051e-003 7.9717e-003 1.1637e-002 1.4319e-002 1.4917e-002 1.3037e-002 9.2456e-003 4.8998e-003 1.5200e-003 4.5361e-005 5.2527e-004 2.1826e-003 3.9141e-003 4.7692e-003 4.3618e-003 3.0022e-003 1.4285e-003 3.1805e-004 4.7651e-006 3.8182e-004 1.0223e-003 1.5026e-003 1.5124e-003 1.0420e-003 4.4600e-004 4.8078e-005 5.2423e-005 3.7471e-004 1.2618e-003 2.1303e-003 3.2631e-003 4.9943e-003 7.0940e-003 1.0896e-002 1.9419e-002 5.5446e-002 7.6634e-001 1.8445e-003 2.9862e-004 1.4853e-003 2.2649e-003 2.4253e-003 2.1968e-003 1.7448e-003 1.2981e-003
          76 5.8841e-013 4.4302e-013 1.5318e-010 5.7041e-009 1.2289e-007 5.1896e-008 4.2008e-008 1.9648e-012 6.1458e-006 1.4192e-011 3.5250e-010 1.9622e-010 5.9429e-011 4.8594e-006 5.2203e-010 2.9420e-010 4.3354e-011 6.9674e-011 2.4048e-006 3.6434e-010 2.7195e-011 1.7478e-010 7.4579e-010 1.5572e-004 3.9287e-013 3.7386e-010 4.3123e-010 5.4834e-007 1.0043e-004 9.8268e-010 7.0273e-008 1.1672e-005 5.4610e-004 9.5790e-005 1.2013e-004 2.2621e-004 2.0430e-004 8.6020e-005 2.7426e-005 1.7503e-005 5.9120e-005 2.9029e-004 1.0398e-003 2.7005e-003 5.4192e-003 8.8012e-003 1.1981e-002 1.3838e-002 1.3564e-002 1.1084e-002 7.2264e-003 3.3760e-003 7.6442e-004 7.9281e-006 8.9279e-004 2.5735e-003 4.0371e-003 4.5330e-003 3.9013e-003 2.5119e-003 1.0869e-003 1.8276e-004 2.9511e-005 4.6359e-004 1.0801e-003 1.4937e-003 1.4585e-003 9.8157e-004 4.1742e-004 4.7926e-005 4.0065e-005 3.4669e-004 1.2185e-003 1.9305e-003 3.2454e-003 4.8916e-003 7.2246e-003 1.1642e-002 2.1418e-002 6.8544e-002 7.5630e-001 3.7444e-003 2.6955e-005 8.7904e-004 1.7335e-003 2.0493e-003 1.9874e-003 1.6264e-003
          77 1.8422e-012 1.0431e-012 5.0240e-011 6.7609e-009 1.0890e-007 5.9889e-008 4.4933e-008 1.8444e-010 3.6095e-006 1.3120e-010 2.9867e-010 2.2155e-010 3.8244e-010 6.7765e-007 1.5263e-010 3.2155e-010 1.0034e-010 2.4126e-012 1.6986e-007 3.7337e-010 3.7410e-010 1.3692e-011 1.0907e-009 1.4767e-004 1.7753e-010 1.2621e-010 1.3948e-009 5.4726e-007 9.7755e-005 4.1315e-014 9.6518e-009 6.1445e-006 3.5755e-004 7.4615e-005 1.1490e-004 2.5675e-004 2.7380e-004 1.3869e-004 4.9081e-005 1.7571e-005 2.3532e-005 1.1214e-004 4.9305e-004 1.5253e-003 3.5171e-003 6.3982e-003 9.6114e-003 1.2224e-002 1.3253e-002 1.2159e-002 9.2278e-003 5.4630e-003 2.1610e-003 2.8364e-004 1.3942e-004 1.3111e-003 2.9229e-003 4.0871e-003 4.2686e-003 3.4299e-003 2.0512e-003 7.8567e-004 8.6448e-005 7.5918e-005 5.5432e-004 1.1355e-003 1.4873e-003 1.3906e-003 9.0542e-004 3.7679e-004 4.1602e-005 3.0157e-005 3.3772e-004 1.1344e-003 1.8220e-003 3.1614e-003 4.8865e-003 7.3184e-003 1.2207e-002 2.3500e-002 8.0047e-002 7.4564e-001 6.0361e-003 2.2864e-005 4.9794e-004 1.2720e-003 1.7191e-003 1.7439e-003
          78 3.4708e-012 1.6037e-012 5.3820e-012 7.7450e-009 9.6591e-008 6.7807e-008 4.5675e-008 5.1271e-010 6.1244e-007 4.9839e-010 8.3266e-011 8.2620e-011 5.3123e-010 6.3348e-007 1.3944e-011 1.3591e-010 3.6959e-011 1.8381e-010 3.7939e-006 8.3873e-011 1.1814e-009 2.4787e-010 4.2693e-010 1.4105e-004 1.7346e-010 9.6239e-011 2.4226e-009 5.3725e-007 9.8669e-005 1.2982e-011 2.4465e-010 2.9639e-006 2.2519e-004 5.6564e-005 1.0476e-004 2.6907e-004 3.2800e-004 1.9365e-004 7.9362e-005 2.4609e-005 1.2358e-005 3.9454e-005 2.1181e-004 8.0560e-004 2.1707e-003 4.4682e-003 7.4197e-003 1.0346e-002 1.2291e-002 1.2461e-002 1.0671e-002 7.4528e-003 3.9352e-003 1.2370e-003 4.3571e-005 3.9650e-004 1.7341e-003 3.2031e-003 4.0495e-003 3.9326e-003 2.9529e-003 1.6350e-003 5.3892e-004 2.6921e-005 1.3669e-004 6.3960e-004 1.1674e-003 1.4499e-003 1.3038e-003 8.2076e-004 3.3255e-004 3.4238e-005 2.5892e-005 3.5993e-004 1.0419e-003 1.7716e-003 3.0584e-003 4.7752e-003 7.4263e-003 1.2502e-002 2.5097e-002 9.1685e-002 7.3451e-001 8.2364e-003 2.0202e-004 2.3939e-004 9.2090e-004 1.3721e-003
          79 5.2753e-012 1.9953e-012 3.8829e-012 8.6964e-009 8.6225e-008 7.5996e-008 4.4826e-008 5.3952e-010 2.4054e-007 6.4325e-010 1.2935e-012 8.5441e-013 3.1970e-010 4.1064e-006 3.0771e-010 1.1455e-011 9.6124e-013 4.6714e-010 5.9167e-006 3.4495e-011 1.0725e-009 3.2302e-010 1.8289e-012 1.3487e-004 1.5067e-011 2.3423e-010 2.7603e-009 5.3590e-007 1.0224e-004 3.1050e-011 5.0945e-009 1.3198e-006 1.3780e-004 4.2124e-005 9.2401e-005 2.6636e-004 3.6243e-004 2.4417e-004 1.1623e-004 3.8606e-005 1.0734e-005 1.3767e-005 8.1745e-005 3.9736e-004 1.2796e-003 3.0120e-003 5.5584e-003 8.4800e-003 1.0973e-002 1.2161e-002 1.1516e-002 9.1463e-003 5.8286e-003 2.6722e-003 5.9506e-004 8.1266e-006 7.4078e-004 2.1373e-003 3.3972e-003 3.9409e-003 3.5699e-003 2.5057e-003 1.2651e-003 3.4733e-004 1.8635e-006 2.0628e-004 7.1532e-004 1.1885e-003 1.4013e-003 1.2085e-003 7.3561e-004 2.8051e-004 2.9742e-005 2.5827e-005 3.7001e-004 9.6871e-004 1.7254e-003 3.0433e-003 4.6793e-003 7.4712e-003 1.2907e-002 2.6365e-002 1.0255e-001 7.2312e-001 1.0403e-002 4.8822e-004 7.5417e-005 6.1512e-004
          80 7.1349e-012 2.1587e-012 3.4530e-011 9.6444e-009 7.7500e-008 8.4678e-008 4.2783e-008 2.5789e-010 2.4478e-006 4.0422e-010 8.5192e-011 2.9489e-011 4.8754e-011 6.1580e-006 5.4386e-010 7.7219e-012 3.5744e-011 4.5639e-010 3.1595e-006 3.3191e-010 2.7606e-010 1.4161e-010 1.6619e-010 1.2843e-004 2.6767e-011 4.3925e-010 2.2542e-009 5.5916e-007 1.0764e-004 1.4825e-010 6.6825e-009 5.4351e-007 8.2332e-005 3.0787e-005 7.9246e-005 2.5253e-004 3.7684e-004 2.8483e-004 1.5633e-004 6.0113e-005 1.4587e-005 6.0751e-006 2.8160e-005 1.8092e-004 7.1838e-004 1.9561e-003 4.0414e-003 6.7537e-003 9.4946e-003 1.1420e-002 1.1804e-002 1.0424e-002 7.6460e-003 4.3971e-003 1.6852e-003 2.0265e-004 1.3189e-004 1.1249e-003 2.4964e-003 3.5228e-003 3.7783e-003 3.1970e-003 2.1014e-003 9.5982e-004 2.0732e-004 4.2094e-006 2.8191e-004 7.8005e-004 1.1948e-003 1.3433e-003 1.1130e-003 6.7215e-004 2.3837e-004 3.0795e-005 3.3524e-005 3.6151e-004 9.0600e-004 1.6411e-003 2.9528e-003 4.6413e-003 7.4767e-003 1.3175e-002 2.7898e-002 1.1360e-001 7.0973e-001 1.2871e-002 9.1526e-004 5.0047e-006
          81 8.8767e-012 2.0598e-012 8.8698e-011 1.0506e-008 6.9445e-008 9.3089e-008 3.9458e-008 1.7709e-011 4.7157e-006 7.5556e-011 1.5777e-010 5.7699e-011 2.6645e-011 4.2871e-006 3.7275e-010 2.6978e-011 3.3888e-011 1.4937e-010 1.2413e-007 4.9133e-010 2.7502e-011 8.0349e-012 2.5477e-010 1.2078e-004 5.5222e-011 3.7974e-010 1.3702e-009 6.0380e-007 1.1324e-004 8.7018e-011 4.7189e-009 2.0898e-007 4.8166e-005 2.1834e-005 6.5499e-005 2.2891e-004 3.7017e-004 3.0933e-004 1.9354e-004 8.7810e-005 2.3964e-005 4.9346e-006 9.1655e-006 7.4761e-005 3.7923e-004 1.2121e-003 2.8230e-003 5.1852e-003 7.9148e-003 1.0284e-002 1.1514e-002 1.1125e-002 9.1377e-003 6.1657e-003 3.1410e-003 9.3905e-004 2.2733e-005 3.6744e-004 1.5166e-003 2.7776e-003 3.5506e-003 3.5472e-003 2.8281e-003 1.7292e-003 7.1060e-004 1.1082e-004 2.5145e-005 3.4965e-004 8.2604e-004 1.1868e-003 1.2751e-003 1.0189e-003 5.9464e-004 2.0295e-004 3.2199e-005 4.1555e-005 3.5432e-004 8.6510e-004 1.6073e-003 2.8449e-003 4.5339e-003 7.5129e-003 1.3387e-002 2.9054e-002 1.2612e-001 6.9521e-001 1.5240e-002 1.4679e-003
          82 1.0400e-011 1.7324e-012 1.5900e-010 1.1279e-008 6.2042e-008 1.0117e-007 3.5230e-008 6.4936e-011 4.8423e-006 2.3699e-011 1.1905e-010 3.2034e-011 2.0459e-010 1.0248e-006 6.6225e-011 2.2050e-011 8.7853e-013 4.6297e-012 1.4563e-006 2.7628e-010 5.0597e-010 1.4752e-011 9.4831e-011 1.1306e-004 7.9507e-012 8.1785e-011 6.4097e-010 6.5566e-007 1.1869e-004 2.4000e-012 2.6437e-009 8.2105e-008 2.8337e-005 1.5086e-005 5.2206e-005 1.9936e-004 3.4713e-004 3.1708e-004 2.2339e-004 1.1895e-004 3.9709e-005 7.4822e-006 3.7760e-006 2.8416e-005 1.8773e-004 7.1787e-004 1.8968e-003 3.8464e-003 6.3755e-003 8.9293e-003 1.0776e-002 1.1269e-002 1.0175e-002 7.7672e-003 4.7746e-003 2.1039e-003 4.2979e-004 1.5860e-005 6.7418e-004 1.8778e-003 2.9811e-003 3.5103e-003 3.2859e-003 2.4689e-003 1.4061e-003 5.1246e-004 5.0703e-005 5.8040e-005 4.1262e-004 8.6092e-004 1.1672e-003 1.1918e-003 9.4716e-004 5.2089e-004 1.9225e-004 2.9377e-005 4.2579e-005 3.2029e-004 8.0033e-004 1.5362e-003 2.7567e-003 4.4188e-003 7.4640e-003 1.3670e-002 3.0449e-002 1.3918e-001 6.7890e-001 1.8074e-002
          83 1.1444e-011 1.2326e-012 2.3512e-010 1.1770e-008 5.4387e-008 1.0707e-007 2.9976e-008 2.8398e-010 2.8558e-006 2.6369e-010 3.5157e-011 2.3946e-012 3.1955e-010 8.4528e-008 2.4936e-011 1.0949e-011 3.0061e-011 2.5050e-010 5.2123e-006 2.4274e-011 8.1007e-010 3.2160e-011 8.3535e-013 1.0468e-004 1.3062e-011 3.2629e-011 2.3443e-010 6.8156e-007 1.2177e-004 5.6449e-013 1.3267e-009 4.2615e-008 1.7307e-005 1.0132e-005 3.9612e-005 1.6468e-004 3.0797e-004 3.0530e-004 2.3943e-004 1.4741e-004 6.0563e-005 1.4086e-005 3.1537e-006 1.0644e-005 8.6170e-005 4.0109e-004 1.2107e-003 2.7212e-003 4.9001e-003 7.3904e-003 9.5780e-003 1.0772e-002 1.0549e-002 8.9012e-003 6.2881e-003 3.4834e-003 1.2644e-003 1.2545e-004 1.4016e-004 1.0029e-003 2.1681e-003 3.0713e-003 3.3565e-003 2.9602e-003 2.0946e-003 1.1077e-003 3.4775e-004 1.4989e-005 9.8416e-005 4.6364e-004 8.7423e-004 1.1360e-003 1.1074e-003 8.6833e-004 4.4492e-004 1.8764e-004 2.4448e-005 4.8090e-005 2.8826e-004 7.4417e-004 1.4559e-003 2.6245e-003 4.2972e-003 7.3958e-003 1.3744e-002 3.1631e-002 1.5387e-001 6.6210e-001
          84 1.1835e-011 6.9269e-013 3.0453e-010 1.1861e-008 4.6491e-008 1.0954e-007 2.4153e-008 3.9713e-010 7.0819e-007 4.9152e-010 7.7538e-014 4.6759e-012 2.4953e-010 1.9110e-006 2.1553e-010 7.5826e-012 9.1794e-011 5.4890e-010 6.4018e-006 4.9359e-011 5.2841e-010 1.4000e-011 1.6681e-011 9.5854e-005 3.8115e-011 2.8510e-010 6.9699e-011 6.6201e-007 1.2115e-004 9.6144e-011 3.7961e-010 4.0527e-008 1.1629e-005 6.7394e-006 2.8670e-005 1.2880e-004 2.5821e-004 2.7665e-004 2.3908e-004 1.6713e-004 8.2587e-005 2.4940e-005 5.0093e-006 4.9475e-006 3.7639e-005 2.1192e-004 7.3525e-004 1.8354e-003 3.5916e-003 5.8256e-003 8.0761e-003 9.7209e-003 1.0226e-002 9.3788e-003 7.3757e-003 4.7766e-003 2.3219e-003 6.3393e-004 4.5849e-006 3.5779e-004 1.3166e-003 2.3596e-003 3.0391e-003 3.0907e-003 2.5685e-003 1.7044e-003 8.2344e-004 2.1297e-004 4.8600e-007 1.4538e-004 5.0700e-004 8.7590e-004 1.0589e-003 1.0180e-003 7.5685e-004 3.8974e-004 1.7095e-004 1.8473e-005 4.8918e-005 2.6105e-004 6.8401e-004 1.3574e-003 2.4882e-003 4.1103e-003 7.2666e-003 1.3858e-002 3.2755e-002 1.6886e-001
